,title,description,url,source_name,news_id,text
156,Sacramento is now a sanctuary city for transgender people,"The city of Sacramento is now a transgender sanctuary city, believed to be the first in California to vote for this designation.",https://www.cbsnews.com/sacramento/news/sanctuary-city-transgenders-sacramento/,CBS News,156,"Sacramento is now a sanctuary city for transgender people. The city of Sacramento is now a transgender sanctuary city, believed to be the first in California to vote for this designation."
157,Viral Genetics Confirms What On-the-Ground Activists Knew Early in the Mpox Outbreak,Molecular biology could have changed the mpox epidemic—and could stop future outbreaks,https://www.scientificamerican.com/article/viral-genetics-confirms-what-on-the-ground-activists-knew-early-in-the-mpox/,Scientific American,157,Viral Genetics Confirms What On-the-Ground Activists Knew Early in the Mpox Outbreak. Molecular biology could have changed the mpox epidemic—and could stop future outbreaks
158,BREAKING: Nex Benedict's autopsy report released,"The much-anticipated full autopsy report for Nex Benedict, a 16-year-old transgender and Indigenous student from Owasso High School in Oklahoma who died in February, was released on Wednesday, offering a more comprehensive understanding of the events leading …",https://www.advocate.com/news/nex-benedict-autopsy-released,Advocate.com,158,"BREAKING: Nex Benedict's autopsy report released. The much-anticipated full autopsy report for Nex Benedict, a 16-year-old transgender and Indigenous student from Owasso High School in Oklahoma who died in February, was released on Wednesday, offering a more comprehensive understanding of the events leading …"
159,Disney and DeSantis allies end legal dispute,The two sides have been fighting over who gets control of Disney's Florida theme park resort.,https://www.bbc.co.uk/news/world-us-canada-68675795,BBC News,159,Disney and DeSantis allies end legal dispute. The two sides have been fighting over who gets control of Disney's Florida theme park resort.
160,DeSantis and Disney settle lawsuit sparked by Florida governor's 'Don't Say Gay' law,Allies of Gov. Ron DeSantis and Disney reached a settlement agreement Wednesday in a state court fight over how Walt Disney World is developed in the future following the takeover of the theme park resort's government by the Florida governor.,https://www.cbc.ca/news/world/disney-desantis-lawsuit-settled-1.7157648,CBC News,160,DeSantis and Disney settle lawsuit sparked by Florida governor's 'Don't Say Gay' law. Allies of Gov. Ron DeSantis and Disney reached a settlement agreement Wednesday in a state court fight over how Walt Disney World is developed in the future following the takeover of the theme park resort's government by the Florida governor.
161,"Boeing, A Cautionary Tale In Psychological Safety","Boeing's recent challenges are a reminder to Corporate America that psychological safety is not a nice to have, it is a must have.",https://www.forbes.com/sites/juliekratz/2024/03/27/boeing-a-cautionary-tale-in-psychological-safety/,Forbes,161,"Boeing, A Cautionary Tale In Psychological Safety. Boeing's recent challenges are a reminder to Corporate America that psychological safety is not a nice to have, it is a must have."
162,Mpox cases nearly double what they were at the same time last year,"Mpox cases are on the rise in the U.S., increasing to almost double what they were at the same time last year, according to new CDC data.",https://abcnews.go.com/Health/mpox-cases-double-same-time-year/story?id=108628263,ABC News,162,"Mpox cases nearly double what they were at the same time last year. Mpox cases are on the rise in the U.S., increasing to almost double what they were at the same time last year, according to new CDC data."
163,A Baltimore bridge collapse timeline; Disney and DeSantis settle legal battle,Two bodies were recovered from the Baltimore bridge collapse and investigators released a timeline of events. The Walt Disney Company and Gov. Ron DeSantis have settled their lawsuits.,https://www.npr.org/2024/03/28/1241367201/up-first-newsletter-baltimore-bridge-timeline-disney-desantis-settlement,NPR,163,A Baltimore bridge collapse timeline; Disney and DeSantis settle legal battle. Two bodies were recovered from the Baltimore bridge collapse and investigators released a timeline of events. The Walt Disney Company and Gov. Ron DeSantis have settled their lawsuits.
164,"U.K. museum claims birds are queer, dinosaurs were LGBTQ","Literature from the Hastings Museum and Art Gallery in Britain has come under scrutiny for disseminating inaccurate information, particularly regarding animal behavior and historical contexts. The museum-endorsed guide, authored by the Hastings Queer History …",https://www.naturalnews.com/2024-03-28-uk-museum-claims-birds-dinosaurs-lgbtq.html,Naturalnews.com,164,"U.K. museum claims birds are queer, dinosaurs were LGBTQ. Literature from the Hastings Museum and Art Gallery in Britain has come under scrutiny for disseminating inaccurate information, particularly regarding animal behavior and historical contexts. The museum-endorsed guide, authored by the Hastings Queer History …"
165,"As queer community mourns loss of 19 Bar, Walker Art Center hosts celebration of its past",An anchor of the LGBTQ+ community and Loring Park neighborhood in Minneapolis is getting a wealth of support after a devastating fire.,https://www.cbsnews.com/minnesota/news/as-queer-community-mourns-loss-of-19-bar-walker-art-center-hosts-celebration-of-its-past/,CBS News,165,"As queer community mourns loss of 19 Bar, Walker Art Center hosts celebration of its past. An anchor of the LGBTQ+ community and Loring Park neighborhood in Minneapolis is getting a wealth of support after a devastating fire."
166,GLAAD’s New Report On Anti-Trans Hate Demands Action From Meta,"GLAAD, a leading advocacy group on LGBTQ representation in media, released a report detailing numerous instances of anti-trans sentiment via Meta’s top social platforms.",https://www.forbes.com/sites/ashleemariepreston/2024/03/28/glaads-new-report-on-anti-trans-hate-demands-action-from-meta/,Forbes,166,"GLAAD’s New Report On Anti-Trans Hate Demands Action From Meta. GLAAD, a leading advocacy group on LGBTQ representation in media, released a report detailing numerous instances of anti-trans sentiment via Meta’s top social platforms."
167,Republican anti-LGBTQ+ legislation bad for mental health and quality of life: survey,"After a record year for anti-LGBTQ+ legislation at the state level and in a year that threatens to outdo it, LGBTQ+ Americans are seeing a negative impact on their mental health and quality of life, according to a new survey from Data for Progress.",https://www.advocate.com/news/anti-lgbtq-legislation-impact,Advocate.com,167,"Republican anti-LGBTQ+ legislation bad for mental health and quality of life: survey. After a record year for anti-LGBTQ+ legislation at the state level and in a year that threatens to outdo it, LGBTQ+ Americans are seeing a negative impact on their mental health and quality of life, according to a new survey from Data for Progress."
168,"I'm not ashamed of who I am any more, says Lioness",Lioness striker Bethany England speaks to the BBC to mark 10 years since gay marriage was legalised.,https://www.bbc.co.uk/news/newsbeat-68664632,BBC News,168,"I'm not ashamed of who I am any more, says Lioness. Lioness striker Bethany England speaks to the BBC to mark 10 years since gay marriage was legalised."
169,"After a county restricted trans women in sports, a roller derby league said, 'No way'",The Long Island Roller Rebels is suing a county leader over an executive order meant to prevent women’s and girl’s leagues and teams with transgender players from using county-run parks and fields.,https://www.nbcnews.com/nbc-out/out-politics-and-policy/county-restricted-trans-women-sports-roller-derby-league-said-no-way-rcna145444,NBC News,169,"After a county restricted trans women in sports, a roller derby league said, 'No way'. The Long Island Roller Rebels is suing a county leader over an executive order meant to prevent women’s and girl’s leagues and teams with transgender players from using county-run parks and fields."
